,month,day,number,amount
16547,5,22,220708,1.1
16548,5,22,220709,1.3
16549,5,22,220710,1.1
16550,5,22,220711,1.1
16551,5,22,220713,1.0
16552,5,22,220799,1.5
16553,5,22,220801,2.1
16554,5,22,220802,1.6
16555,5,22,220899,1.0
16556,5,22,220901,1.0
16557,5,22,220902,1.0
16558,5,22,220904,1.2
16559,5,22,220905,1.3
16560,5,22,220906,1.3
16561,5,22,220907,1.3
16562,5,22,220999,1.3
16563,5,22,221001,1.3
16564,5,22,221002,1.3
16565,5,22,221003,3.5
16566,5,22,221004,6.0
16567,5,22,221005,2.0
16568,5,22,221006,1.5
16569,5,22,221099,1.4
16570,5,22,221101,1.5
16571,5,22,221201,1.6
16572,5,22,221202,1.5
16573,5,22,230101,1.2
16574,5,22,230102,1.1
16575,5,22,230103,1.2
16576,5,22,230199,1.0
16577,5,22,230201,1.0
16578,5,22,230202,1.0
16579,5,22,230203,1.0
16580,5,22,230204,1.0
16581,5,22,230299,1.0
16582,5,22,230301,1.1
16583,5,22,230302,1.3
16584,5,22,230304,2.1
16585,5,22,230305,1.6
16586,5,22,230306,1.6
16587,5,22,230307,1.4
16588,5,22,230309,1.2
16589,5,22,230310,1.2
16590,5,22,230311,1.2
16591,5,22,230399,1.0
16592,5,22,230401,1.0
16593,5,22,230402,1.0
16594,5,22,230403,1.0
16595,5,22,230404,1.0
16596,5,22,230406,1.0
16597,5,22,230499,1.2
16598,5,22,230501,1.2
16599,5,22,230502,1.8
16600,5,22,230599,1.5
16601,5,22,230601,1.5
16602,5,22,230602,1.5
16603,5,22,230603,1.8
16604,5,22,230604,1.9
16605,5,22,230699,2.2
16606,5,22,230701,2.2
16607,5,22,230702,2.2
16608,5,22,230703,2.7
16609,5,22,230704,2.4
16610,5,22,230705,2.2
16611,5,22,230799,2.2
16612,5,22,230801,2.2
16613,5,22,230901,2.1
16614,5,22,230903,1.9
16615,5,22,230905,2.0
16616,5,22,230907,1.9
16617,5,22,231001,1.6
16618,5,22,231003,1.5
16619,5,22,231004,1.5
16620,5,22,231006,1.6
16621,5,22,231007,1.6
16622,5,22,231099,1.3
16623,5,22,231101,1.4
16624,5,22,231102,1.6
16625,5,22,231103,1.1
16626,5,22,231104,1.1
16627,5,22,231201,1.6
16628,5,22,231299,1.4
16629,5,22,231301,1.4
16630,5,22,231302,1.2
16631,5,22,231401,1.2
16632,5,22,231403,1.7
16633,5,22,231404,1.9
16634,5,22,231406,1.6
16635,5,22,231499,1.4
16636,5,22,231501,1.4
16637,5,22,231601,1.2
16638,5,22,231602,1.1
16639,5,22,231603,1.1
16640,5,22,231606,1.2
16641,5,22,231701,1.3
16642,5,22,231702,1.3
16643,5,22,231703,1.9
16644,5,22,231705,1.2
16645,5,22,300101,1.1
16646,5,22,300102,1.1
16647,5,22,300201,1.1
16648,5,22,300202,1.1
16649,5,22,300203,1.1
16650,5,22,300204,1.1
16651,5,22,300206,1.1
16652,5,22,300301,1.1
16653,5,22,300302,1.1
16654,5,22,300305,1.1
16655,5,22,300306,1.1
16656,5,22,300401,1.1
16657,5,22,300402,1.1
16658,5,22,300403,1.0
16659,5,22,300499,1.0
16660,5,22,300501,1.2
16661,5,22,300503,1.2
16662,5,22,300504,1.2
16663,5,22,300601,1.4
16664,5,22,300602,1.1
16665,5,22,300604,2.5
16666,5,22,300605,1.3
16667,5,22,300606,1.3
16668,5,22,300607,1.3
16669,5,22,300699,1.6
16670,5,22,300701,1.9
16671,5,22,300702,2.3
16672,5,22,300703,2.2
16673,5,22,300704,2.2
16674,5,22,300801,3.5
16675,5,22,300802,2.4
16676,5,22,300803,1.9
16677,5,22,300804,1.6
16678,5,22,300901,1.6
16679,5,22,300902,1.6
16680,5,22,300903,1.6
16681,5,22,301001,1.7
16682,5,22,301002,1.7
16683,5,22,301003,1.6
16684,5,22,301004,1.4
16685,5,22,301005,1.4
16686,5,22,301006,1.4
16687,5,22,301007,1.4
16688,5,22,301009,1.5
16689,5,22,301012,1.5
16690,5,22,301099,1.4
16691,5,22,301101,1.4
16692,5,22,301102,1.3
16693,5,22,301104,1.3
16694,5,22,301106,1.3
16695,5,22,301108,1.3
16696,5,22,301205,1.3
16697,5,22,301206,1.3
16698,5,22,301301,4.2
16699,5,22,301302,1.7
16700,5,22,301303,1.0
16701,5,22,301304,1.0
16702,5,22,301306,1.0
16703,5,22,301405,1.0
16704,5,22,301406,1.0
16705,5,22,301499,1.1
16706,5,22,301501,1.1
16707,5,22,301601,1.0
16708,5,22,301602,1.1
16709,5,22,301603,11.8
16710,5,22,301604,1.2
16711,5,22,301605,1.2
16712,5,22,301606,1.2
16713,5,22,301607,1.2
16714,5,22,301608,5.3
16715,5,22,301609,2.0
16716,5,22,301701,1.9
16717,5,22,301702,1.6
16718,5,22,301703,1.6
16719,5,22,301799,1.7
16720,5,22,301801,1.4
16721,5,22,301802,2.4
16722,5,22,301803,2.3
16723,5,22,301804,1.8
16724,5,22,301805,1.0
16725,5,22,301806,1.0
16726,5,22,301899,1.0
16727,5,22,310102,1.0
16728,5,22,310201,1.0
16729,5,22,310202,1.0
16730,5,22,310204,1.0
16731,5,22,310499,1.0
16732,5,22,310501,1.0
16733,5,22,310502,1.0
16734,5,22,310505,1.0
16735,5,22,310601,1.0
16736,5,22,310603,1.0
16737,5,22,310604,1.0
16738,5,22,310701,1.0
16739,5,22,310704,1.0
16740,5,22,310705,1.0
16741,5,22,310801,1.0
16742,5,22,310899,1.0
16743,5,22,310901,1.0
16744,5,22,310903,1.0
16745,5,22,310908,1.0
16746,5,22,310911,1.0
16747,5,22,311001,1.1
16748,5,22,311002,1.1
16749,5,22,311003,1.1
16750,5,22,311004,1.2
16751,5,22,311005,1.4
16752,5,22,311007,1.0
16753,5,22,311008,1.0
16754,5,22,311009,1.0
16755,5,22,311012,1.0
16756,5,22,311014,1.0
16757,5,22,311016,1.0
16758,5,22,311017,1.0
16759,5,22,311019,1.0
16760,5,22,311099,1.0
16761,5,22,311103,1.0
16762,5,22,311104,1.0
16763,5,22,311105,1.0
16764,5,22,311106,1.0
16765,5,22,311108,1.0
16766,5,22,311203,1.0
16767,5,22,311204,1.3
16768,5,22,311207,1.3
16769,5,22,311301,1.3
16770,5,22,311302,1.3
16771,5,22,311303,1.1
16772,5,22,311304,1.1
16773,5,22,311401,1.1
16774,5,22,311402,1.1
16775,5,22,311403,1.1
16776,5,22,311405,1.5
16777,5,22,311406,1.3
16778,5,22,311407,1.0
16779,5,22,311410,1.0
16780,5,22,311412,1.0
16781,5,22,311499,1.0
16782,5,22,311503,1.0
16783,5,22,311599,1.3
16784,5,22,311601,1.3
16785,5,22,311602,1.6
16786,5,22,311603,1.6
16787,5,22,311604,1.6
16788,5,22,311701,1.7
16789,5,22,311702,1.8
16790,5,22,311703,1.6
16791,5,22,311704,1.6
16792,5,22,311706,1.5
16793,5,22,311801,1.4
16794,5,22,311802,1.0
16795,5,22,311803,1.0
16796,5,22,311804,1.0
16797,5,22,311805,1.0
16798,5,22,311806,1.0
16799,5,22,311808,1.0
16800,5,22,311809,1.0
16801,5,22,311810,1.0
16802,5,22,311811,1.0
16803,5,22,311812,1.0
16804,5,22,311813,1.1
16805,5,22,311816,1.0
16806,5,22,311819,1.0
16807,5,22,311821,1.0
16808,5,22,311822,1.0
16809,5,22,311899,1.0
16810,5,22,311901,1.0
16811,5,22,311902,1.0
16812,5,22,311903,1.5
16813,5,22,311904,1.3
16814,5,22,311907,1.3
16815,5,22,311908,1.3
16816,5,22,311911,1.3
16817,5,22,311913,1.3
16818,5,22,312001,1.1
16819,5,22,312002,1.1
16820,5,22,312006,1.1
16821,5,22,312010,1.1
16822,5,22,312102,1.1
16823,5,22,312199,1.1
16824,5,22,312205,1.3
16825,5,22,312502,1.6
16826,5,22,312505,1.6
16827,5,22,312601,1.9
16828,5,22,312603,1.6
16829,5,22,312804,1.5
16830,5,22,321203,1.3
16831,5,22,321399,1.2
16832,5,22,321502,1.2
16833,5,22,321601,1.2
16834,5,22,321603,1.2
16835,5,22,321702,1.2
16836,5,22,321707,1.2
16837,5,22,321709,1.2
16838,5,22,321710,1.2
16839,5,22,321711,1.2
16840,5,22,321803,1.2
16841,5,22,322701,1.2
16842,5,22,330101,1.2
16843,5,22,330102,1.2
16844,5,22,330104,1.2
16845,5,22,330105,1.2
16846,5,22,330301,1.2
16847,5,22,331301,1.2
16848,5,22,331302,1.2
16849,5,22,331401,1.2
16850,5,22,331403,1.2
16851,5,22,331504,1.2
16852,5,22,331599,1.2
16853,5,22,331601,1.4
16854,5,22,331602,1.4
16855,5,22,331699,1.4
16856,5,22,331901,2.4
16857,5,22,331902,2.6
16858,5,22,331903,2.8
16859,5,22,331904,2.8
16860,5,22,331905,1.8
16861,5,22,331906,1.4
16862,5,22,331907,1.4
16863,5,22,331908,1.4
16864,5,22,331909,1.4
16865,5,22,331910,1.4
16866,5,22,331999,1.4
16867,5,22,332002,1.3
16868,5,22,332003,1.3
16869,5,22,332005,1.2
16870,5,22,332006,1.2
16871,5,22,332007,1.2
16872,5,22,332099,1.5
16873,5,22,332101,1.8
16874,5,22,332102,1.8
16875,5,22,332103,1.5
16876,5,22,332104,1.3
16877,5,22,332105,1.3
16878,5,22,332106,1.3
16879,5,22,332109,1.3
16880,5,22,332110,1.3
16881,5,22,332112,1.3
16882,5,22,332199,1.2
16883,5,22,332201,1.4
16884,5,22,332202,1.2
16885,5,22,332203,1.2
16886,5,22,332204,1.2
16887,5,22,332205,1.2
16888,5,22,332206,1.2
16889,5,22,332301,1.2
16890,5,22,332302,1.2
16891,5,22,332303,1.2
16892,5,22,332307,1.2
16893,5,22,332399,1.2
16894,5,22,332501,1.2
16895,5,22,332504,1.2
16896,5,22,332603,1.2
16897,5,22,332608,1.2
16898,5,22,332699,1.2
16899,5,22,332803,1.2
16900,5,22,333002,1.7
16901,5,22,340101,1.0
16902,5,22,340105,1.0
16903,5,22,340201,1.0
16904,5,22,340202,1.0
16905,5,22,340205,1.0
16906,5,22,340207,1.0
16907,5,22,340301,1.0
16908,5,22,340303,1.0
16909,5,22,340305,1.0
16910,5,22,340306,1.0
16911,5,22,340403,1.0
16912,5,22,340601,1.0
16913,5,22,340701,1.0
16914,5,22,340702,1.0
16915,5,22,340703,1.2
16916,5,22,340704,1.2
16917,5,22,340799,1.2
16918,5,22,340802,1.2
16919,5,22,340803,1.1
16920,5,22,340899,1.0
16921,5,22,340901,1.0
16922,5,22,340902,1.0
16923,5,22,340903,1.0
16924,5,22,340906,1.0
16925,5,22,341002,1.0
16926,5,22,341004,1.0
16927,5,22,341204,1.1
16928,5,22,341206,1.1
16929,5,22,341501,1.1
16930,5,22,341502,1.3
16931,5,22,341504,1.2
16932,5,22,341505,1.1
16933,5,22,341506,1.1
16934,5,22,341599,1.1
16935,5,22,341601,1.1
16936,5,22,341701,1.0
16937,5,22,341799,1.0
16938,5,22,341902,1.0
16939,5,22,342302,1.0
16940,5,22,342306,1.0
16941,5,22,342307,1.0
16942,5,22,342310,1.1
16943,5,22,342401,1.0
16944,5,22,342601,1.0
16945,5,22,342603,1.0
16946,5,22,342604,1.0
16947,5,22,342605,1.0
16948,5,22,342606,1.0
16949,5,22,342701,1.0
16950,5,22,342804,1.0
16951,5,22,342805,1.0
16952,5,22,342904,1.0
16953,5,22,342905,1.0
16954,5,22,343101,1.0
16955,5,22,343102,1.0
16956,5,22,343104,1.0
16957,5,22,343105,1.0
16958,5,22,343106,1.0
16959,5,22,343107,1.0
16960,5,22,343201,1.0
16961,5,22,343699,1.0
16962,5,23,100101,5.5
16963,5,23,100102,1.4
16964,5,23,100103,1.8
16965,5,23,100104,1.6
16966,5,23,100105,1.6
16967,5,23,100202,1.3
16968,5,23,100203,1.2
16969,5,23,100401,1.5
16970,5,23,100402,1.3
16971,5,23,100404,1.7
16972,5,23,100502,1.1
16973,5,23,100503,1.1
16974,5,23,100504,1.1
16975,5,23,100601,1.1
16976,5,23,100604,1.1
16977,5,23,100703,1.1
16978,5,23,100705,1.1
16979,5,23,109903,1.1
16980,5,23,110104,1.1
16981,5,23,110106,1.1
16982,5,23,110107,1.1
16983,5,23,110201,1.2
16984,5,23,110203,1.0
16985,5,23,110204,1.0
16986,5,23,110301,1.0
16987,5,23,110302,1.0
16988,5,23,110304,1.0
16989,5,23,110402,1.0
16990,5,23,120101,21.1
16991,5,23,120102,18.6
16992,5,23,120103,2.9
16993,5,23,120104,45.5
16994,5,23,120105,4.2
16995,5,23,120106,7.0
16996,5,23,120107,1.9
16997,5,23,120109,2.0
16998,5,23,120201,3.5
16999,5,23,120204,1.8
17000,5,23,120205,1.7
17001,5,23,120301,3.2
17002,5,23,120302,7.5
17003,5,23,120303,2.5
17004,5,23,120304,3.1
17005,5,23,120305,7.0
17006,5,23,120306,6.1
17007,5,23,120307,2.2
17008,5,23,120309,3.7
17009,5,23,120310,3.7
17010,5,23,120313,6.6
17011,5,23,120314,1.6
17012,5,23,120501,1.1
17013,5,23,120502,1.1
17014,5,23,130101,2.3
17015,5,23,130102,1.0
17016,5,23,130201,1.0
17017,5,23,130603,1.4
17018,5,23,130801,5.4
17019,5,23,130803,1.5
17020,5,23,130805,1.5
17021,5,23,140206,1.5
17022,5,23,140301,1.5
17023,5,23,150101,1.3
17024,5,23,150102,1.8
17025,5,23,150103,1.7
17026,5,23,150104,1.6
17027,5,23,150105,1.6
17028,5,23,150199,1.5
17029,5,23,150202,1.5
17030,5,23,150203,1.5
17031,5,23,150301,1.7
17032,5,23,150302,1.7
17033,5,23,150303,1.7
17034,5,23,150304,1.7
17035,5,23,150305,1.7
17036,5,23,150404,1.7
17037,5,23,150501,2.7
17038,5,23,150502,1.7
17039,5,23,150503,1.4
17040,5,23,150504,6.6
17041,5,23,150505,2.0
17042,5,23,150506,1.1
17043,5,23,150507,1.1
17044,5,23,150508,1.3
17045,5,23,150509,1.3
17046,5,23,150599,1.2
17047,5,23,150801,1.1
17048,5,23,150802,1.3
17049,5,23,150805,1.3
17050,5,23,150806,1.3
17051,5,23,150899,1.3
17052,5,23,150902,1.3
17053,5,23,150904,1.3
17054,5,23,150999,1.3
17055,5,23,151002,1.3
17056,5,23,151003,1.2
17057,5,23,151004,1.2
17058,5,23,151005,1.2
17059,5,23,151099,1.0
17060,5,23,151103,1.0
17061,5,23,151199,1.0
17062,5,23,151201,1.0
17063,5,23,151206,1.1
17064,5,23,151299,1.1
17065,5,23,151301,1.6
17066,5,23,151302,1.6
17067,5,23,151304,1.6
17068,5,23,151305,1.5
17069,5,23,151399,1.7
17070,5,23,151499,1.8
17071,5,23,151501,1.8
17072,5,23,151503,1.9
17073,5,23,151602,1.7
17074,5,23,151603,1.5
17075,5,23,151604,1.3
17076,5,23,151605,1.2
17077,5,23,151701,1.5
17078,5,23,151703,1.0
17079,5,23,151704,1.0
17080,5,23,151799,1.0
17081,5,23,151801,2.4
17082,5,23,151802,2.1
17083,5,23,151803,1.7
17084,5,23,151804,4.4
17085,5,23,151805,1.3
17086,5,23,151806,2.7
17087,5,23,151807,1.5
17088,5,23,151809,1.0
17089,5,23,151810,1.0
17090,5,23,151811,1.0
17091,5,23,151813,2.1
17092,5,23,151899,1.0
17093,5,23,151901,1.0
17094,5,23,151902,1.0
17095,5,23,151903,1.0
17096,5,23,151904,1.0
17097,5,23,151905,1.0
17098,5,23,152101,7.4
17099,5,23,152103,2.0
17100,5,23,152104,1.2
17101,5,23,200101,1.0
17102,5,23,200102,1.0
17103,5,23,200103,1.0
17104,5,23,200104,1.0
17105,5,23,200105,1.6
17106,5,23,200199,1.2
17107,5,23,200201,1.6
17108,5,23,200202,1.1
17109,5,23,200203,1.2
17110,5,23,200204,1.1
17111,5,23,200299,1.0
17112,5,23,200301,1.2
17113,5,23,200302,1.0
17114,5,23,200303,1.2
17115,5,23,200304,1.0
17116,5,23,200399,1.0
17117,5,23,200401,1.0
17118,5,23,200402,1.0
17119,5,23,200499,1.0
17120,5,23,200501,1.9
17121,5,23,200502,1.4
17122,5,23,200503,1.5
17123,5,23,200505,1.3
17124,5,23,200506,1.1
17125,5,23,200508,1.1
17126,5,23,200599,1.1
17127,5,23,200601,2.6
17128,5,23,200602,1.0
17129,5,23,200603,1.0
17130,5,23,200604,1.0
17131,5,23,200605,1.0
17132,5,23,200606,1.0
17133,5,23,200607,1.6
17134,5,23,200608,1.2
17135,5,23,200609,1.2
17136,5,23,200699,1.2
17137,5,23,200701,1.2
17138,5,23,200702,1.1
17139,5,23,200703,1.1
17140,5,23,200704,1.1
17141,5,23,200705,1.1
17142,5,23,200706,1.1
17143,5,23,200707,1.1
17144,5,23,200708,1.1
17145,5,23,200709,1.2
17146,5,23,200710,1.2
17147,5,23,200711,1.0
17148,5,23,200799,1.1
17149,5,23,200801,1.2
17150,5,23,200802,1.2
17151,5,23,200803,1.5
17152,5,23,200804,1.3
17153,5,23,200805,1.7
17154,5,23,200806,1.2
17155,5,23,200807,1.3
17156,5,23,200808,1.2
17157,5,23,200809,1.4
17158,5,23,200811,1.3
17159,5,23,200899,1.3
17160,5,23,200901,1.3
17161,5,23,200902,1.3
17162,5,23,200903,1.3
17163,5,23,200904,1.0
17164,5,23,200905,1.0
17165,5,23,200906,1.0
17166,5,23,200907,1.1
17167,5,23,200999,1.1
17168,5,23,201001,1.3
17169,5,23,201002,1.8
17170,5,23,201003,1.5
17171,5,23,201004,1.1
17172,5,23,201005,1.1
17173,5,23,201006,1.1
17174,5,23,201007,1.1
17175,5,23,201008,1.1
17176,5,23,201101,1.3
17177,5,23,201102,2.4
17178,5,23,201103,1.6
17179,5,23,201104,1.2
17180,5,23,201105,1.0
17181,5,23,201106,1.0
17182,5,23,201107,1.9
17183,5,23,201108,1.3
17184,5,23,201109,1.5
17185,5,23,201110,1.5
17186,5,23,201111,2.2
17187,5,23,201112,1.3
17188,5,23,201199,1.1
17189,5,23,201201,1.0
17190,5,23,201202,1.0
17191,5,23,201203,1.0
17192,5,23,201299,1.0
17193,5,23,201301,1.0
17194,5,23,201302,3.8
17195,5,23,201303,1.0
17196,5,23,201304,1.0
17197,5,23,201305,1.0
17198,5,23,201306,2.0
17199,5,23,201307,1.0
17200,5,23,201399,1.0
17201,5,23,201401,5.3
17202,5,23,201402,1.5
17203,5,23,201403,1.3
17204,5,23,201404,2.4
17205,5,23,201405,1.7
17206,5,23,201499,1.8
17207,5,23,201501,1.6
17208,5,23,201502,1.5
17209,5,23,201503,1.1
17210,5,23,201504,1.1
17211,5,23,201505,1.3
17212,5,23,210103,1.2
17213,5,23,210104,1.2
17214,5,23,210105,1.2
17215,5,23,210106,1.2
17216,5,23,210107,1.2
17217,5,23,210108,1.2
17218,5,23,210109,1.2
17219,5,23,210110,1.2
17220,5,23,210111,1.2
17221,5,23,210199,1.2
17222,5,23,210202,1.2
17223,5,23,210301,1.7
17224,5,23,210302,1.4
17225,5,23,210303,1.4
17226,5,23,210401,1.4
17227,5,23,210402,1.0
17228,5,23,210499,1.0
17229,5,23,210501,1.0
17230,5,23,210502,1.0
17231,5,23,210503,1.0
17232,5,23,210504,1.0
17233,5,23,210505,1.0
17234,5,23,210506,1.0
17235,5,23,210507,1.0
17236,5,23,210599,1.0
17237,5,23,210601,1.0
17238,5,23,210603,1.0
17239,5,23,210699,1.0
17240,5,23,210701,1.0
17241,5,23,210704,1.0
17242,5,23,210705,1.0
17243,5,23,210801,1.0
17244,5,23,220101,1.0
17245,5,23,220102,2.4
17246,5,23,220103,1.1
17247,5,23,220104,1.0
17248,5,23,220105,1.0
17249,5,23,220106,1.8
17250,5,23,220107,1.0
17251,5,23,220108,1.1
17252,5,23,220109,1.5
17253,5,23,220110,2.1
17254,5,23,220111,3.7
17255,5,23,220112,1.1
17256,5,23,220113,1.8
17257,5,23,220114,1.8
17258,5,23,220115,1.8
17259,5,23,220199,2.0
17260,5,23,220201,1.3
17261,5,23,220202,1.2
17262,5,23,220203,1.1
17263,5,23,220204,1.2
17264,5,23,220205,5.9
17265,5,23,220206,1.7
17266,5,23,220207,1.7
17267,5,23,220208,5.1
17268,5,23,220298,1.0
17269,5,23,220299,1.0
17270,5,23,220301,1.5
17271,5,23,220302,6.6
17272,5,23,220303,1.4
17273,5,23,220304,1.0
17274,5,23,220305,1.2
17275,5,23,220306,2.0
17276,5,23,220307,1.7
17277,5,23,220308,1.8
17278,5,23,220399,2.7
17279,5,23,220401,1.0
17280,5,23,220402,3.0
17281,5,23,220403,1.6
17282,5,23,220405,1.2
17283,5,23,220406,1.0
17284,5,23,220408,1.4
17285,5,23,220409,1.4
17286,5,23,220499,1.1
17287,5,23,220501,1.0
17288,5,23,220502,1.1
17289,5,23,220503,1.1
17290,5,23,220504,1.1
17291,5,23,220505,1.1
17292,5,23,220506,1.2
17293,5,23,220507,1.2
17294,5,23,220508,1.4
17295,5,23,220510,1.4
17296,5,23,220511,1.9
17297,5,23,220512,2.5
17298,5,23,220513,2.4
17299,5,23,220514,1.3
17300,5,23,220515,1.3
17301,5,23,220599,1.6
17302,5,23,220601,2.8
17303,5,23,220602,2.5
17304,5,23,220603,3.1
17305,5,23,220604,2.0
17306,5,23,220605,1.8
17307,5,23,220606,2.5
17308,5,23,220607,3.5
17309,5,23,220608,2.4
17310,5,23,220699,1.0
17311,5,23,220701,1.0
17312,5,23,220702,1.0
17313,5,23,220703,1.0
17314,5,23,220704,1.1
17315,5,23,220705,1.0
17316,5,23,220706,1.0
17317,5,23,220707,1.0
17318,5,23,220708,1.1
17319,5,23,220709,1.3
17320,5,23,220710,1.1
17321,5,23,220711,1.1
17322,5,23,220713,1.0
17323,5,23,220799,1.5
17324,5,23,220801,1.9
17325,5,23,220802,1.3
17326,5,23,220899,1.3
17327,5,23,220901,1.3
17328,5,23,220902,1.3
17329,5,23,220904,1.4
17330,5,23,220905,1.3
17331,5,23,220906,1.5
17332,5,23,220907,1.5
17333,5,23,220999,1.6
17334,5,23,221001,1.6
17335,5,23,221002,1.6
17336,5,23,221003,1.6
17337,5,23,221004,3.4
17338,5,23,221005,1.7
17339,5,23,221006,1.3
17340,5,23,221099,1.2
17341,5,23,221101,1.1
17342,5,23,221201,1.0
17343,5,23,221202,1.0
17344,5,23,230101,1.0
17345,5,23,230102,1.0
17346,5,23,230103,1.0
17347,5,23,230199,1.0
17348,5,23,230201,1.0
17349,5,23,230202,1.2
17350,5,23,230203,1.2
17351,5,23,230204,1.2
17352,5,23,230299,1.0
17353,5,23,230301,1.1
17354,5,23,230302,1.7
17355,5,23,230304,2.5
17356,5,23,230305,2.1
17357,5,23,230306,2.1
17358,5,23,230307,1.8
17359,5,23,230309,1.6
17360,5,23,230310,1.6
17361,5,23,230311,1.6
17362,5,23,230399,1.8
17363,5,23,230401,1.3
17364,5,23,230402,1.3
17365,5,23,230403,1.3
17366,5,23,230404,1.3
17367,5,23,230406,1.3
17368,5,23,230499,1.4
17369,5,23,230501,1.4
17370,5,23,230502,1.5
17371,5,23,230599,1.3
17372,5,23,230601,1.2
17373,5,23,230602,1.3
17374,5,23,230603,1.4
17375,5,23,230604,1.8
17376,5,23,230699,1.4
17377,5,23,230701,1.4
17378,5,23,230702,1.4
17379,5,23,230703,1.9
17380,5,23,230704,1.6
17381,5,23,230705,1.6
17382,5,23,230799,1.6
17383,5,23,230801,1.6
17384,5,23,230901,1.8
17385,5,23,230903,1.6
17386,5,23,230905,1.5
17387,5,23,230907,1.5
17388,5,23,231001,1.4
17389,5,23,231003,1.3
17390,5,23,231004,1.3
17391,5,23,231006,1.4
17392,5,23,231007,1.4
17393,5,23,231099,1.2
17394,5,23,231101,1.3
17395,5,23,231102,1.3
17396,5,23,231103,1.0
17397,5,23,231104,1.0
17398,5,23,231201,1.2
17399,5,23,231299,1.0
17400,5,23,231301,1.0
17401,5,23,231302,1.0
17402,5,23,231401,1.0
17403,5,23,231403,1.4
17404,5,23,231404,1.6
17405,5,23,231406,1.3
17406,5,23,231499,1.1
17407,5,23,231501,1.1
17408,5,23,231601,1.0
17409,5,23,231602,1.1
17410,5,23,231603,1.1
17411,5,23,231606,1.2
17412,5,23,231701,1.3
17413,5,23,231702,1.3
17414,5,23,231703,1.9
17415,5,23,231705,1.2
17416,5,23,300101,1.0
17417,5,23,300102,1.0
17418,5,23,300201,1.0
17419,5,23,300202,1.0
17420,5,23,300203,1.0
17421,5,23,300204,1.0
17422,5,23,300206,1.1
17423,5,23,300301,1.1
17424,5,23,300302,1.0
17425,5,23,300305,1.0
17426,5,23,300306,1.0
17427,5,23,300401,1.0
17428,5,23,300402,1.0
17429,5,23,300403,1.0
17430,5,23,300499,1.0
17431,5,23,300501,1.2
17432,5,23,300503,1.2
17433,5,23,300504,1.2
17434,5,23,300601,1.4
17435,5,23,300602,1.0
17436,5,23,300604,3.1
17437,5,23,300605,1.3
17438,5,23,300606,1.3
17439,5,23,300607,1.3
17440,5,23,300699,1.0
17441,5,23,300701,1.0
17442,5,23,300702,1.5
17443,5,23,300703,1.7
17444,5,23,300704,1.8
17445,5,23,300801,2.7
17446,5,23,300802,2.6
17447,5,23,300803,2.0
17448,5,23,300804,1.0
17449,5,23,300901,1.0
17450,5,23,300902,1.0
17451,5,23,300903,1.0
17452,5,23,301001,1.1
17453,5,23,301002,1.2
17454,5,23,301003,1.1
17455,5,23,301004,1.0
17456,5,23,301005,1.0
17457,5,23,301006,1.0
17458,5,23,301007,1.0
17459,5,23,301009,1.1
17460,5,23,301012,1.1
17461,5,23,301099,1.0
17462,5,23,301101,1.0
17463,5,23,301102,1.0
17464,5,23,301104,1.0
17465,5,23,301106,1.0
17466,5,23,301108,1.0
17467,5,23,301205,1.0
17468,5,23,301206,1.0
17469,5,23,301301,3.8
17470,5,23,301302,1.8
17471,5,23,301303,1.6
17472,5,23,301304,1.1
17473,5,23,301306,1.1
17474,5,23,301405,1.0
17475,5,23,301406,1.0
17476,5,23,301499,1.1
17477,5,23,301501,1.1
17478,5,23,301601,1.0
17479,5,23,301602,1.1
17480,5,23,301603,6.6
17481,5,23,301604,1.9
17482,5,23,301605,1.9
17483,5,23,301606,1.9
17484,5,23,301607,1.7
17485,5,23,301608,4.2
17486,5,23,301609,2.0
17487,5,23,301701,2.0
17488,5,23,301702,1.7
17489,5,23,301703,1.7
17490,5,23,301799,1.8
17491,5,23,301801,1.8
17492,5,23,301802,3.1
17493,5,23,301803,2.4
17494,5,23,301804,1.2
17495,5,23,301805,1.0
17496,5,23,301806,1.0
17497,5,23,301899,1.0
17498,5,23,310102,1.0
17499,5,23,310201,1.0
17500,5,23,310202,1.0
17501,5,23,310204,1.0
17502,5,23,310499,1.0
17503,5,23,310501,1.0
17504,5,23,310502,1.0
17505,5,23,310505,1.0
17506,5,23,310601,1.0
17507,5,23,310603,1.0
17508,5,23,310604,1.0
17509,5,23,310701,1.0
17510,5,23,310704,1.0
17511,5,23,310705,1.0
17512,5,23,310801,1.0
17513,5,23,310899,1.0
17514,5,23,310901,1.0
17515,5,23,310903,1.0
17516,5,23,310908,1.0
17517,5,23,310911,1.0
17518,5,23,311001,1.1
17519,5,23,311002,1.1
17520,5,23,311003,1.1
17521,5,23,311004,1.2
17522,5,23,311005,1.4
17523,5,23,311007,1.0
17524,5,23,311008,1.0
17525,5,23,311009,1.0
17526,5,23,311012,1.0
17527,5,23,311014,1.0
17528,5,23,311016,1.0
17529,5,23,311017,1.0
17530,5,23,311019,1.0
17531,5,23,311099,1.0
17532,5,23,311103,1.0
17533,5,23,311104,1.0
17534,5,23,311105,1.0
17535,5,23,311106,1.0
17536,5,23,311108,1.0
17537,5,23,311203,1.0
17538,5,23,311204,1.2
17539,5,23,311207,1.2
17540,5,23,311301,1.2
17541,5,23,311302,1.2
17542,5,23,311303,1.0
17543,5,23,311304,1.0
17544,5,23,311401,1.0
17545,5,23,311402,1.1
